id,label,title_decision,title_score,content_decision,content_score
4276,REAL,impartial,0.829111636,unsure,0.41799891
7527,FAKE,impartial,0.764302313,bias,0.070147589
3960,REAL,impartial,0.857621968,impartial,0.838290751
1356,REAL,unsure,0.430773079,unsure,0.484606534
6230,FAKE,impartial,0.88144213,impartial,0.633504331
928,REAL,bias,0.127039105,bias,0.259592354
2194,REAL,bias,0.256823301,bias,0.310499191
5250,REAL,bias,0.376500815,impartial,0.840746701
7346,FAKE,bias,0.329567492,bias,0.224659547
6434,FAKE,bias,0.147805378,bias,0.216128469
4671,REAL,impartial,0.865713418,unsure,0.574880719
6467,FAKE,impartial,0.862197042,bias,0.070711724
1878,REAL,impartial,0.700889945,bias,0.297390342
1525,REAL,impartial,0.789764464,bias,0.332322776
5662,FAKE,impartial,0.902698159,impartial,0.774050534
4265,REAL,bias,0.19759962,bias,0.335225791
771,REAL,unsure,0.483332872,bias,0.332322776
5427,FAKE,bias,0.277084023,bias,0.332322776
161,REAL,unsure,0.431106746,bias,0.332322776
4083,REAL,impartial,0.868599176,impartial,0.822777808
9305,FAKE,unsure,0.449414164,bias,0.289376438
6072,FAKE,bias,0.17694205,unsure,0.530495703
7551,FAKE,impartial,0.865528703,unsure,0.520103097
8754,FAKE,impartial,0.75230515,bias,0.316298395
5154,REAL,bias,0.012192663,bias,0.066030487
9170,FAKE,unsure,0.555935562,bias,0.284896582
3894,REAL,bias,0.156550214,impartial,0.865442336
8344,FAKE,bias,0.151645944,bias,0.244046554
8656,FAKE,bias,0.2782242,bias,0.218683288
749,REAL,impartial,0.629637063,bias,0.263684988
9488,FAKE,bias,0.28450346,unsure,0.523503721
2412,REAL,bias,0.395031303,bias,0.332322776
7800,FAKE,bias,0.373188138,bias,0.164073527
9719,FAKE,impartial,0.689334273,bias,0.332322776
3659,REAL,bias,0.291225255,impartial,0.650610924
513,REAL,impartial,0.795520425,impartial,0.665568769
4859,REAL,bias,0.167017952,bias,0.013392969
9351,FAKE,impartial,0.817675352,bias,0.361947626
9600,FAKE,impartial,0.944933534,impartial,0.62856555
5248,REAL,bias,0.240312278,bias,0.086880326
2851,REAL,bias,0.25294742,bias,0.255465299
5915,FAKE,unsure,0.555281103,bias,0.219209135
10209,FAKE,unsure,0.489088655,bias,0.332322776
4453,REAL,bias,0.153282151,bias,0.282761991
8035,FAKE,impartial,0.847565055,unsure,0.569409251
5213,REAL,bias,0.212590367,bias,0.397860289
4762,REAL,bias,0.355518132,bias,0.293997884
7664,FAKE,impartial,0.720886946,bias,0.351909369
5461,FAKE,unsure,0.537600458,impartial,0.65303731
2267,REAL,unsure,0.489868134,unsure,0.472428232
793,REAL,bias,0.387868047,bias,0.218233019
2923,REAL,bias,0.385391742,impartial,0.878119051
6419,FAKE,bias,0.281736881,bias,0.214297369
10409,FAKE,bias,0.394654751,bias,0.332322776
5825,FAKE,bias,0.104576498,bias,0.223888159
5014,REAL,bias,0.213964507,impartial,0.691334009
1778,REAL,impartial,0.708025217,impartial,0.700803161
5605,FAKE,unsure,0.450662464,unsure,0.471532702
4269,REAL,impartial,0.79241997,unsure,0.561947584
9213,FAKE,bias,0.126424223,bias,0.075535662
921,REAL,impartial,0.847843349,bias,0.122799434
9879,FAKE,impartial,0.84316349,bias,0.311188221
4895,REAL,impartial,0.81572926,unsure,0.414772451
655,REAL,bias,0.388252586,bias,0.264586598
2024,REAL,unsure,0.581081212,bias,0.332322776
10098,FAKE,impartial,0.69123137,bias,0.073790044
866,REAL,bias,0.045090102,bias,0.247245446
3009,REAL,bias,0.168888465,bias,0.252624214
1213,REAL,impartial,0.865434647,bias,0.100429021
7442,FAKE,bias,0.333744079,bias,0.184904575
4782,REAL,bias,0.216578275,bias,0.314234912
2698,REAL,impartial,0.745456994,bias,0.17423138
8718,FAKE,impartial,0.86459583,bias,0.332322776
1090,REAL,bias,0.335117936,impartial,0.913727999
7197,FAKE,bias,0.066561401,bias,0.046447512
627,REAL,impartial,0.788680732,bias,0.216510683
8679,FAKE,impartial,0.646309495,unsure,0.477585793
4481,REAL,impartial,0.856575012,bias,0.359375268
8091,FAKE,bias,0.005869955,bias,0.18572773
3269,REAL,impartial,0.827301919,bias,0.332322776
9955,FAKE,impartial,0.928473413,impartial,0.661383331
6631,FAKE,impartial,0.790846765,impartial,0.679687679
4496,REAL,unsure,0.442263514,impartial,0.898659766
8277,FAKE,bias,0.182929948,bias,0.16121918
8137,FAKE,impartial,0.801534832,impartial,0.750171065
1099,REAL,bias,0.360649794,unsure,0.49170512
6543,FAKE,impartial,0.851246715,bias,0.059427712
1808,REAL,impartial,0.764648855,impartial,0.604660451
44,REAL,impartial,0.927971601,bias,0.329312831
10189,FAKE,bias,0.359935611,bias,0.281979889
8268,FAKE,impartial,0.845448196,impartial,0.886562407
2531,REAL,impartial,0.922824621,impartial,0.750126839
7397,FAKE,unsure,0.581081212,unsure,0.450864613
3775,REAL,impartial,0.805856705,impartial,0.915048838
3613,REAL,bias,0.340914696,bias,0.209429011
8386,FAKE,bias,0.054411191,bias,0.181927919
2286,REAL,unsure,0.413939655,bias,0.20759286
5609,FAKE,bias,0.054299891,bias,0.124488123
3619,REAL,impartial,0.92147851,bias,0.206112713
10484,FAKE,bias,0.341998875,bias,0.195884824
4792,REAL,impartial,0.760725379,bias,0.223243997
2472,REAL,unsure,0.512355983,impartial,0.724128425
10317,FAKE,bias,0.106144518,bias,0.332322776
5765,FAKE,impartial,0.656837463,bias,0.305802703
1591,REAL,impartial,0.767256975,bias,0.332322776
5395,FAKE,bias,0.179213539,bias,0.12338528
699,REAL,bias,0.071479999,bias,0.151088357
5072,REAL,bias,0.2106646,bias,0.100815147
10288,FAKE,impartial,0.700889945,impartial,0.965403259
7687,FAKE,bias,0.324618816,impartial,0.871765673
1998,REAL,bias,0.264414102,bias,0.332322776
1621,REAL,impartial,0.751260459,bias,0.274021775
5301,FAKE,bias,0.371274322,bias,0.15779835
100,REAL,impartial,0.827922285,impartial,0.751859128
7798,FAKE,unsure,0.520577729,impartial,0.713515043
2985,REAL,impartial,0.896642625,impartial,0.864297509
10281,FAKE,unsure,0.436230302,impartial,0.653781116
1028,REAL,bias,0.257052034,bias,0.329137146
4448,REAL,impartial,0.899954498,bias,0.383545518
3765,REAL,impartial,0.760171175,impartial,0.986984491
4254,REAL,bias,0.383570999,impartial,0.739192665
1340,REAL,bias,0.39340964,impartial,0.722042263
4947,REAL,bias,0.11190249,bias,0.171658114
9694,FAKE,impartial,0.700889945,unsure,0.408457696
6067,FAKE,bias,0.025129231,bias,0.15087992
270,REAL,impartial,0.819172621,impartial,0.707043469
234,REAL,bias,0.214917302,bias,0.159053177
3505,REAL,bias,0.272812188,unsure,0.507371843
1949,REAL,bias,0.397283286,bias,0.376661003
3235,REAL,bias,0.341849297,impartial,0.979977012
2900,REAL,impartial,0.842373729,impartial,0.76516372
8932,FAKE,unsure,0.421789974,bias,0.178531855
623,REAL,impartial,0.627422094,bias,0.332322776
9609,FAKE,unsure,0.44460398,impartial,0.62068975
6738,FAKE,bias,0.300526202,bias,0.332322776
4840,REAL,bias,0.150818616,bias,0.225404888
8926,FAKE,impartial,0.833839417,bias,0.12645039
5857,FAKE,bias,0.148830399,bias,0.270621836
2361,REAL,impartial,0.790844381,unsure,0.403504848
4394,REAL,bias,0.267097026,bias,0.264449865
354,REAL,impartial,0.818236113,unsure,0.41798234
6500,FAKE,bias,0.299387038,bias,0.11549291
7265,FAKE,impartial,0.807384431,impartial,0.796112299
307,REAL,impartial,0.720766902,bias,0.332322776
4374,REAL,unsure,0.546036243,unsure,0.540202796
3624,REAL,impartial,0.963019073,impartial,0.999551356
9907,FAKE,impartial,0.711409926,unsure,0.456796318
8014,FAKE,impartial,0.614577711,bias,0.333118826
110,REAL,bias,0.266560823,unsure,0.575704277
7428,FAKE,bias,0.032509498,bias,0.070459254
10287,FAKE,impartial,0.810015738,bias,0.332358122
2175,REAL,unsure,0.442980498,impartial,0.630826533
272,REAL,unsure,0.417826921,impartial,0.608002603
8563,FAKE,bias,0.10775952,bias,0.07581801
8334,FAKE,impartial,0.718883812,bias,0.332322776
2048,REAL,impartial,0.815645397,bias,0.332322776
1751,REAL,bias,0.146113381,impartial,0.690682828
7350,FAKE,bias,0.006107569,bias,0.109556273
5362,FAKE,unsure,0.425407678,bias,0.15306367
1643,REAL,unsure,0.406623602,impartial,0.918266118
8016,FAKE,impartial,0.701464951,unsure,0.506124377
6876,FAKE,impartial,0.740751147,bias,0.332322776
2540,REAL,unsure,0.482603401,unsure,0.559111059
4256,REAL,unsure,0.432431668,unsure,0.49227643
4660,REAL,impartial,0.864765644,impartial,0.706230581
4075,REAL,impartial,0.847744942,bias,0.332322776
8921,FAKE,bias,0.314406753,impartial,0.793916047
1818,REAL,impartial,0.75757587,impartial,0.704934359
3696,REAL,bias,0.129440591,impartial,0.640044153
1614,REAL,bias,0.19141072,impartial,0.673750997
10091,FAKE,bias,0.065619789,bias,0.293870628
4768,REAL,bias,0.21078141,bias,0.139078408
140,REAL,impartial,0.8828547,impartial,0.827136159
3193,REAL,unsure,0.441231281,impartial,0.882237852
3564,REAL,impartial,0.890534103,unsure,0.528876066
5457,FAKE,bias,0.366724104,bias,0.23967281
1352,REAL,impartial,0.624852002,impartial,0.621107221
10419,FAKE,unsure,0.416007251,unsure,0.457333207
8240,FAKE,unsure,0.590479553,bias,0.332322776
2158,REAL,impartial,0.727830172,impartial,0.880531132
5433,FAKE,impartial,0.641772747,unsure,0.41353631
10006,FAKE,impartial,0.965459824,impartial,0.635489941
9985,FAKE,unsure,0.404886901,impartial,0.685856521
2729,REAL,bias,0.353044242,bias,0.207686901
8217,FAKE,bias,0.042764399,impartial,0.734278738
1715,REAL,impartial,0.700889945,bias,0.332322776
2773,REAL,impartial,0.941316068,impartial,0.944728911
3733,REAL,bias,0.391499072,impartial,0.759890556
2722,REAL,unsure,0.498594254,unsure,0.586383224
1161,REAL,bias,0.011244051,bias,0.14556998
683,REAL,bias,0.348952919,bias,0.375077188
7548,FAKE,unsure,0.542340636,bias,0.293401986
481,REAL,bias,0.27521947,unsure,0.527611256
1917,REAL,bias,0.248404905,bias,0.332322776
10258,FAKE,bias,0.119501613,bias,0.155131057
3141,REAL,unsure,0.405348986,unsure,0.402349263
7650,FAKE,impartial,0.765213013,bias,0.074130476
1021,REAL,impartial,0.769515932,impartial,0.79227078
10452,FAKE,impartial,0.866568029,bias,0.332322776
1358,REAL,bias,0.245755956,bias,0.219581664
9288,FAKE,bias,0.05492501,bias,0.287935972
79,REAL,bias,0.204379424,bias,0.257629037
5676,FAKE,impartial,0.803255975,impartial,0.653273284
8532,FAKE,impartial,0.711012602,impartial,0.642529249
6268,FAKE,impartial,0.740400016,bias,0.332322776
4659,REAL,bias,0.119704932,impartial,0.779431999
1549,REAL,impartial,0.607996225,bias,0.332322776
6322,FAKE,impartial,0.926321983,unsure,0.403247982
4912,REAL,unsure,0.494826078,bias,0.136596262
5052,REAL,unsure,0.465900481,bias,0.20798333
6757,FAKE,unsure,0.458736241,unsure,0.415544033
1384,REAL,bias,0.147194684,bias,0.069623873
7845,FAKE,bias,0.275999933,bias,0.332322776
4685,REAL,bias,0.043795478,unsure,0.514881909
3810,REAL,impartial,0.889740705,bias,0.29190135
5946,FAKE,unsure,0.501434505,bias,0.316524893
8161,FAKE,bias,0.285975695,bias,0.040253203
2326,REAL,bias,0.394211024,unsure,0.417626053
3692,REAL,impartial,0.894500613,impartial,0.635160446
4450,REAL,unsure,0.482078224,unsure,0.500764191
4002,REAL,impartial,0.854334652,impartial,0.770077348
6409,FAKE,bias,0.143474281,bias,0.145495221
298,REAL,impartial,0.746951163,impartial,0.913638175
1225,REAL,bias,0.216523707,bias,0.359230876
919,REAL,impartial,0.807431042,unsure,0.434127182
9415,FAKE,bias,0.320328027,impartial,0.860865653
3128,REAL,impartial,0.825626493,impartial,0.645650029
7328,FAKE,unsure,0.407670945,bias,0.332322776
9900,FAKE,bias,0.369352341,bias,0.280530453
3175,REAL,impartial,0.873463869,bias,0.201912835
2655,REAL,unsure,0.454652071,impartial,0.608140349
1561,REAL,bias,0.066282474,unsure,0.589039266
5949,FAKE,bias,0.079614587,bias,0.290891081
1720,REAL,impartial,0.820755363,bias,0.332322776
1618,REAL,unsure,0.449573368,unsure,0.456511885
2244,REAL,impartial,0.834458172,impartial,0.889958024
2648,REAL,bias,0.3862423,unsure,0.511076152
7857,FAKE,bias,0.294537544,bias,0.211912125
5139,REAL,bias,0.242620572,bias,0.213325918
7495,FAKE,impartial,0.79272747,bias,0.332322776
796,REAL,unsure,0.418807715,bias,0.332322776
7451,FAKE,unsure,0.485968232,bias,0.244540423
9916,FAKE,bias,0.37025544,unsure,0.590147614
4560,REAL,impartial,0.792626321,impartial,0.786368549
9368,FAKE,bias,0.330883414,bias,0.332322776
2738,REAL,impartial,0.848458886,unsure,0.409301877
3109,REAL,impartial,0.905562758,bias,0.310206413
4383,REAL,impartial,0.725709736,bias,0.291859359
8687,FAKE,unsure,0.40156278,unsure,0.497852921
320,REAL,impartial,0.801992357,bias,0.293167472
1319,REAL,unsure,0.422844172,bias,0.187292159
4940,REAL,unsure,0.537816167,unsure,0.534033298
8381,FAKE,bias,0.067609094,bias,0.250301272
7369,FAKE,unsure,0.523283303,impartial,0.720707595
3842,REAL,bias,0.385777056,impartial,0.826857388
3151,REAL,impartial,0.817771196,impartial,0.725981534
2826,REAL,impartial,0.877357483,bias,0.332540274
7528,FAKE,impartial,0.933790684,impartial,0.94109571
3232,REAL,unsure,0.448615015,bias,0.301077515
1914,REAL,bias,0.315264463,bias,0.332322776
6764,FAKE,bias,0.248761863,unsure,0.569981337
4280,REAL,bias,0.100021206,bias,0.085972123
1198,REAL,impartial,0.86150521,bias,0.099686764
6064,FAKE,unsure,0.570947289,bias,0.332322776
5368,FAKE,unsure,0.526106477,bias,0.366937131
6054,FAKE,bias,0.079640388,unsure,0.523785412
675,REAL,unsure,0.444462001,bias,0.332322776
3562,REAL,impartial,0.9255476,impartial,0.820973814
4278,REAL,impartial,0.770462394,bias,0.219880506
3055,REAL,bias,0.006654653,bias,0.206461012
2862,REAL,impartial,0.911014199,impartial,0.94284302
9012,FAKE,bias,0.367905289,bias,0.201682016
5079,REAL,unsure,0.507617354,bias,0.326573551
4231,REAL,bias,0.27913186,impartial,0.70700556
6321,FAKE,bias,0.018079922,unsure,0.57870996
3935,REAL,unsure,0.450798988,impartial,0.849860013
695,REAL,unsure,0.52267611,impartial,0.723872006
1840,REAL,unsure,0.523066938,bias,0.332322776
1982,REAL,bias,0.242348805,bias,0.143498018
201,REAL,impartial,0.780397713,unsure,0.566353559
6147,FAKE,bias,0.336109817,bias,0.167280272
2104,REAL,bias,0.350350887,impartial,0.602762759
3527,REAL,impartial,0.895392179,impartial,0.775491655
4443,REAL,impartial,0.81859827,impartial,0.642368078
7581,FAKE,unsure,0.574209273,bias,0.332322776
2372,REAL,unsure,0.480113983,bias,0.36337322
6112,FAKE,impartial,0.930591226,bias,0.28745535
2958,REAL,unsure,0.523188651,unsure,0.495495558
9446,FAKE,bias,0.247792721,bias,0.211531386
1440,REAL,impartial,0.67922473,bias,0.302132368
7497,FAKE,unsure,0.555600882,bias,0.307283372
9274,FAKE,bias,0.223385096,bias,0.332322776
4684,REAL,bias,0.204074726,impartial,0.749208629
8477,FAKE,unsure,0.47576946,bias,0.267430246
3184,REAL,unsure,0.541346133,bias,0.332322776
2887,REAL,bias,0.379377365,unsure,0.426560551
2610,REAL,impartial,0.757503629,bias,0.119420737
2288,REAL,impartial,0.775010705,unsure,0.556439102
412,REAL,bias,0.130671695,bias,0.229427204
6068,FAKE,unsure,0.539263964,bias,0.237050116
1673,REAL,impartial,0.855510294,bias,0.332322776
1458,REAL,bias,0.197270393,impartial,0.693424165
9989,FAKE,impartial,0.663551211,bias,0.098421268
3387,REAL,unsure,0.469977856,impartial,0.836159527
3294,REAL,impartial,0.601563394,impartial,0.812466919
4954,REAL,bias,0.257873923,bias,0.126908839
3728,REAL,impartial,0.823965311,unsure,0.590726554
9632,FAKE,impartial,0.730442941,bias,0.281420648
7048,FAKE,impartial,0.825102389,bias,0.332322776
9070,FAKE,impartial,0.852521539,bias,0.332322776
9157,FAKE,impartial,0.83867538,bias,0.332322776
6392,FAKE,bias,0.333440065,bias,0.318929225
9668,FAKE,bias,0.145254448,bias,0.163568065
3907,REAL,impartial,0.852455676,impartial,0.948981702
8221,FAKE,bias,0.189259946,bias,0.332322776
7071,FAKE,bias,0.378123641,unsure,0.511393428
4025,REAL,impartial,0.933319747,impartial,0.873980641
2067,REAL,impartial,0.782547295,bias,0.228822187
1371,REAL,bias,0.010331984,bias,0.109223925
10344,FAKE,unsure,0.496900231,bias,0.220332071
1926,REAL,impartial,0.756960273,bias,0.332322776
7657,FAKE,bias,0.173275903,bias,0.123037145
9800,FAKE,unsure,0.444209486,bias,0.13096875
6599,FAKE,bias,0.193130046,unsure,0.426507652
8588,FAKE,impartial,0.925868154,bias,0.281654865
2535,REAL,unsure,0.583592057,bias,0.282455087
9972,FAKE,impartial,0.839537442,bias,0.247144908
2466,REAL,bias,0.089571498,bias,0.352033317
5158,REAL,impartial,0.805097282,bias,0.360074371
8557,FAKE,bias,0.201558217,bias,0.33740598
2282,REAL,impartial,0.805475473,bias,0.196649835
5053,REAL,bias,0.327982515,unsure,0.400796294
1515,REAL,bias,0.237606734,bias,0.117837019
4445,REAL,bias,0.142054364,bias,0.369043082
2315,REAL,bias,0.265497833,bias,0.228854373
6454,FAKE,impartial,0.896380484,unsure,0.403553188
4213,REAL,unsure,0.433871716,bias,0.390550792
372,REAL,bias,0.304864913,unsure,0.544976115
826,REAL,impartial,0.803268611,bias,0.155761525
54,REAL,impartial,0.600431383,impartial,0.843913674
8020,FAKE,unsure,0.430279911,unsure,0.485612243
4022,REAL,impartial,0.850454688,impartial,0.913146079
3407,REAL,bias,0.313510507,impartial,0.83456862
6544,FAKE,impartial,0.766642869,bias,0.333412379
9267,FAKE,bias,0.147288397,bias,0.355170757
8758,FAKE,impartial,0.817752779,impartial,0.926753342
2238,REAL,bias,0.201801106,bias,0.025494659
4678,REAL,bias,0.03861028,bias,0.337662756
10297,FAKE,unsure,0.500125885,bias,0.241432607
5460,FAKE,impartial,0.798594952,bias,0.210999906
8351,FAKE,impartial,0.793813169,bias,0.140400097
5809,FAKE,impartial,0.697319567,bias,0.178147495
8441,FAKE,bias,0.311784178,bias,0.15873529
3874,REAL,impartial,0.764779866,unsure,0.588647127
592,REAL,bias,0.283539921,bias,0.237760618
2605,REAL,impartial,0.679355204,impartial,0.648674309
8184,FAKE,bias,0.296728879,bias,0.249510586
6734,FAKE,bias,0.260305405,impartial,0.625766993
2331,REAL,impartial,0.789875925,impartial,0.741286099
9018,FAKE,impartial,0.959045291,bias,0.216138378
6330,FAKE,bias,0.177597597,bias,0.124291405
4505,REAL,bias,0.187894136,bias,0.311582536
7424,FAKE,impartial,0.700889945,impartial,0.782575548
1512,REAL,unsure,0.493129134,bias,0.065195359
3820,REAL,unsure,0.487571537,bias,0.14804168
4382,REAL,impartial,0.821560383,bias,0.332322776
1425,REAL,bias,0.151944369,unsure,0.507994175
6732,FAKE,impartial,0.764820218,impartial,0.739038765
2213,REAL,unsure,0.514051259,impartial,0.719090641
6705,FAKE,impartial,0.716102839,bias,0.320624709
7603,FAKE,bias,0.180303767,bias,0.114377797
7980,FAKE,bias,0.185796976,impartial,0.686683297
1123,REAL,bias,0.230909497,bias,0.228171468
9954,FAKE,bias,0.215949595,bias,0.248617023
9371,FAKE,bias,0.260784358,bias,0.317509234
7690,FAKE,impartial,0.700889945,bias,0.332322776
8148,FAKE,bias,0.399355203,unsure,0.485053897
5975,FAKE,bias,0.096683055,bias,0.180097997
10473,FAKE,bias,0.212502345,bias,0.235311076
10540,FAKE,bias,0.001641799,bias,0.393708676
4168,REAL,unsure,0.440883934,unsure,0.566461861
4279,REAL,unsure,0.447088808,bias,0.332322776
2465,REAL,impartial,0.823916197,impartial,0.669412851
1492,REAL,bias,0.090529166,bias,0.274702847
6604,FAKE,impartial,0.940829158,unsure,0.432008684
6386,FAKE,unsure,0.400061727,bias,0.246064112
6805,FAKE,bias,0.135326147,unsure,0.412632257
8972,FAKE,impartial,0.889313817,bias,0.297043681
10533,FAKE,bias,0.05381931,impartial,0.75042516
9992,FAKE,impartial,0.832036912,bias,0.316405624
4187,REAL,impartial,0.924105287,impartial,0.639319658
870,REAL,unsure,0.416054487,unsure,0.567394733
7031,FAKE,impartial,0.63044709,bias,0.332322776
2904,REAL,impartial,0.836883843,impartial,0.957742512
4887,REAL,bias,0.249201864,unsure,0.452569485
4338,REAL,bias,0.099030219,bias,0.200577989
2176,REAL,unsure,0.515964627,bias,0.020144209
7843,FAKE,bias,0.149014652,unsure,0.523785412
75,REAL,impartial,0.777706265,bias,0.230934069
2647,REAL,impartial,0.89042455,impartial,0.615148783
3983,REAL,bias,0.375419348,bias,0.207752243
6402,FAKE,bias,0.315771312,bias,0.332322776
9690,FAKE,bias,0.370495528,bias,0.227806851
7213,FAKE,bias,0.072547175,bias,0.267410904
7821,FAKE,impartial,0.759808064,bias,0.332322776
3966,REAL,impartial,0.931067169,impartial,0.949630737
4924,REAL,bias,0.353816688,bias,0.076828286
2396,REAL,impartial,0.661179781,bias,0.332322776
7164,FAKE,impartial,0.855412602,impartial,0.670830905
352,REAL,bias,0.254997045,unsure,0.56783843
7284,FAKE,bias,0.00262657,bias,0.202023149
1550,REAL,bias,0.382030755,bias,0.332322776
4182,REAL,bias,0.383661866,unsure,0.488926768
3989,REAL,impartial,0.913011909,impartial,0.798180103
1925,REAL,unsure,0.45255205,unsure,0.554459512
7112,FAKE,impartial,0.860418499,bias,0.1512907
2428,REAL,bias,0.385051727,impartial,0.673293471
9047,FAKE,impartial,0.667537093,bias,0.276687026
6578,FAKE,unsure,0.450662464,unsure,0.460405737
1961,REAL,impartial,0.660149574,bias,0.332322776
3929,REAL,bias,0.060161807,bias,0.261944741
8990,FAKE,unsure,0.506052613,bias,0.332322776
4314,REAL,bias,0.397649795,unsure,0.400950342
4785,REAL,unsure,0.553664148,impartial,0.759069383
3822,REAL,impartial,0.767418444,impartial,0.677075028
4521,REAL,impartial,0.871765256,impartial,0.946371198
2967,REAL,unsure,0.555915594,unsure,0.57699877
6296,FAKE,impartial,0.875419915,bias,0.059806928
1373,REAL,impartial,0.75598824,impartial,0.687503457
9484,FAKE,bias,0.101394594,bias,0.289385229
10078,FAKE,unsure,0.53564322,impartial,0.678722024
3260,REAL,bias,0.006902629,bias,0.312187672
9642,FAKE,impartial,0.834472656,bias,0.396577537
10058,FAKE,unsure,0.404779017,bias,0.287881106
8490,FAKE,impartial,0.604057491,unsure,0.594470382
897,REAL,impartial,0.684756398,bias,0.167138189
6134,FAKE,unsure,0.418264955,bias,0.173950449
1355,REAL,bias,0.085402332,bias,0.332322776
1148,REAL,impartial,0.846792102,bias,0.365444362
4312,REAL,bias,0.089075208,unsure,0.588223517
8677,FAKE,bias,0.132948875,bias,0.315280765
3359,REAL,impartial,0.792202771,impartial,0.612653911
2559,REAL,impartial,0.834286988,bias,0.332322776
10038,FAKE,impartial,0.666065633,unsure,0.42936793
9583,FAKE,bias,0.11468289,bias,0.185359031
9478,FAKE,impartial,0.748438835,bias,0.218868166
6334,FAKE,bias,0.238962397,bias,0.156394124
5263,REAL,bias,0.238693506,bias,0.37858364
5882,FAKE,bias,0.09256126,bias,0.124820769
1603,REAL,bias,0.290790379,bias,0.316406161
9144,FAKE,impartial,0.795935273,bias,0.387054443
862,REAL,bias,0.262525767,bias,0.15012306
8747,FAKE,bias,0.338663965,bias,0.194724917
5160,REAL,unsure,0.585648298,bias,0.162299439
7386,FAKE,impartial,0.693469465,bias,0.332322776
4185,REAL,unsure,0.424736291,impartial,0.628746331
4835,REAL,impartial,0.882677078,bias,0.369382709
10068,FAKE,bias,0.255847931,bias,0.332322776
10053,FAKE,bias,0.222543523,unsure,0.515044689
8222,FAKE,impartial,0.929569781,impartial,0.978161931
803,REAL,impartial,0.868504524,unsure,0.456932992
6610,FAKE,unsure,0.485210717,bias,0.215699792
5423,FAKE,bias,0.345499039,unsure,0.457842171
9085,FAKE,impartial,0.832119942,impartial,0.76086235
1491,REAL,impartial,0.850463331,bias,0.335311562
816,REAL,bias,0.1611505,bias,0.232332706
503,REAL,impartial,0.82312721,impartial,0.773731411
785,REAL,bias,0.394337505,bias,0.371329695
2440,REAL,bias,0.315554619,impartial,0.740831733
8243,FAKE,bias,0.311456889,bias,0.202281907
2721,REAL,bias,0.045678478,bias,0.13255392
3092,REAL,bias,0.33335045,impartial,0.664362609
2793,REAL,unsure,0.46365279,unsure,0.529563308
6512,FAKE,impartial,0.700889945,unsure,0.520578265
7083,FAKE,impartial,0.821882844,bias,0.170650393
6796,FAKE,impartial,0.943557918,bias,0.060703654
7805,FAKE,unsure,0.529870272,impartial,0.847710133
2686,REAL,bias,0.169394746,bias,0.14762345
9987,FAKE,bias,0.053304084,bias,0.096874848
5789,FAKE,impartial,0.85761416,bias,0.319970489
7825,FAKE,impartial,0.618021727,bias,0.149941802
3538,REAL,unsure,0.482435584,impartial,0.75084126
6363,FAKE,impartial,0.867064416,impartial,0.694801927
4205,REAL,bias,0.047640696,bias,0.159539729
6875,FAKE,bias,0.094747774,bias,0.086028248
3307,REAL,bias,0.398504615,impartial,0.89966619
1953,REAL,unsure,0.461273253,unsure,0.502093017
8818,FAKE,impartial,0.72385329,impartial,0.634640098
5446,FAKE,bias,0.147420719,unsure,0.405102015
9931,FAKE,impartial,0.895725608,impartial,0.791325033
4827,REAL,bias,0.266394317,impartial,0.922637403
3430,REAL,unsure,0.525220931,impartial,0.67287308
6853,FAKE,bias,0.194984213,unsure,0.554934084
6349,FAKE,impartial,0.874231696,impartial,0.720402658
7034,FAKE,impartial,0.708977222,bias,0.332322776
3528,REAL,bias,0.282663137,impartial,0.635185242
2972,REAL,unsure,0.557040274,impartial,0.646845818
4085,REAL,unsure,0.554636717,impartial,0.907349467
2741,REAL,bias,0.061213087,bias,0.243987322
6263,FAKE,bias,0.007118394,bias,0.241634488
2026,REAL,unsure,0.553244174,bias,0.385666132
9312,FAKE,unsure,0.400118887,bias,0.258912086
6526,FAKE,impartial,0.700889945,bias,0.184210435
6571,FAKE,unsure,0.423039824,bias,0.247823834
4018,REAL,unsure,0.560257792,impartial,0.723252296
3131,REAL,bias,0.05770421,unsure,0.575948656
8698,FAKE,bias,0.035443015,bias,0.203942016
7830,FAKE,unsure,0.476424873,unsure,0.579530895
9782,FAKE,bias,0.282266647,bias,0.39940244
6553,FAKE,bias,0.314930499,impartial,0.731177807
571,REAL,impartial,0.716843963,bias,0.332322776
3722,REAL,impartial,0.851421297,impartial,0.909290731
4584,REAL,unsure,0.497569412,unsure,0.575961649
4198,REAL,bias,0.357814133,bias,0.24923183
5095,REAL,unsure,0.408683389,bias,0.135260716
2854,REAL,impartial,0.814625025,impartial,0.780411482
2079,REAL,unsure,0.478584707,impartial,0.706217349
3350,REAL,bias,0.069169521,impartial,0.822785974
6976,FAKE,impartial,0.802339792,unsure,0.403256238
8634,FAKE,bias,0.369603723,bias,0.16027306
7003,FAKE,unsure,0.43538329,bias,0.180343315
6844,FAKE,bias,0.122065403,bias,0.11346481
2663,REAL,bias,0.249140441,bias,0.276735365
3061,REAL,unsure,0.55425936,bias,0.261826456
8185,FAKE,unsure,0.499760091,unsure,0.464991301
4103,REAL,unsure,0.411648512,unsure,0.54004252
598,REAL,impartial,0.844371021,bias,0.38187626
2550,REAL,unsure,0.581923604,bias,0.079012327
6592,FAKE,bias,0.067714833,unsure,0.583902121
948,REAL,bias,0.282563567,unsure,0.559669912
